10.11.2015,112.8173,1.0
09.11.2015,116.4887,1.0
06.11.2015,116.9621,1.0
05.11.2015,116.8269,1.0
04.11.2015,117.3656,1.0
03.11.2015,117.9139,1.0
02.11.2015,116.5767,1.0
30.10.2015,114.9605,1.0
29.10.2015,115.9514,1.0
28.10.2015,114.7393,1.0
27.10.2015,110.1986,1.0
26.10.2015,110.9009,1.0
23.10.2015,114.5565,1.0
22.10.2015,111.1125,1.0
21.10.2015,109.4386,1.0
20.10.2015,109.4482,1.0
19.10.2015,107.4857,1.0
16.10.2015,106.8219,1.0
15.10.2015,107.6108,1.0
14.10.2015,106.0234,1.0
13.10.2015,107.5434,1.0
12.10.2015,107.3606,1.0
09.10.2015,107.8609,1.0
08.10.2015,105.3404,1.0
07.10.2015,106.5718,1.0
06.10.2015,107.0817,1.0
05.10.2015,106.5718,1.0
02.10.2015,106.187,1.0
01.10.2015,105.4174,1.0
30.09.2015,106.11,1.0
29.09.2015,104.9171,1.0
28.09.2015,108.1687,1.0
25.09.2015,110.3525,1.0
24.09.2015,110.6315,1.0
23.09.2015,109.9773,1.0
22.09.2015,109.0923,1.0
21.09.2015,110.8335,1.0
18.09.2015,109.1404,1.0
17.09.2015,109.5925,1.0
16.09.2015,111.9879,1.0
15.09.2015,111.8629,1.0
14.09.2015,110.9297,1.0
11.09.2015,109.8715,1.0
10.09.2015,108.2938,1.0
09.09.2015,105.9657,1.0
08.09.2015,108.0437,1.0
04.09.2015,105.1192,1.0
03.09.2015,106.1774,1.0
02.09.2015,108.0725,1.0
01.09.2015,103.628,1.0
31.08.2015,108.4766,1.0
28.08.2015,108.9864,1.0
27.08.2015,108.6305,1.0
26.08.2015,105.5232,1.0
25.08.2015,99.7992,1.0
24.08.2015,99.2028,1.0
21.08.2015,101.7425,1.0
20.08.2015,108.3708,1.0
19.08.2015,110.6411,1.0
18.08.2015,112.0745,1.0
17.08.2015,112.7094,1.0
14.08.2015,111.555,1.0
13.08.2015,110.7758,1.0
12.08.2015,110.8624,1.0
11.08.2015,109.1788,1.0
10.08.2015,115.1722,1.0
07.08.2015,111.1317,1.0
06.08.2015,110.7565,1.0
05.08.2015,110.5171,1.0
04.08.2015,109.7893,1.0
03.08.2015,113.4285,1.0
31.07.2015,116.1675,1.0
30.07.2015,117.1922,1.0
29.07.2015,117.786,1.0
28.07.2015,118.1595,1.0
27.07.2015,117.5753,1.0
24.07.2015,119.2321,1.0
23.07.2015,119.8642,1.0
22.07.2015,119.9216,1.0
21.07.2015,125.2176,1.0
20.07.2015,126.4818,1.0
17.07.2015,124.1354,1.0
16.07.2015,123.0724,1.0
15.07.2015,121.4539,1.0
14.07.2015,120.2951,1.0
13.07.2015,120.343,1.0
10.07.2015,118.0637,1.0
09.07.2015,114.9895,1.0
08.07.2015,117.3837,1.0
07.07.2015,120.3717,1.0
06.07.2015,120.6686,1.0
02.07.2015,121.09,1.0
01.07.2015,121.2432,1.0
30.06.2015,120.1179,1.0
29.06.2015,119.2608,1.0
26.06.2015,121.3869,1.0
25.06.2015,122.1051,1.0
24.06.2015,122.6893,1.0
23.06.2015,121.655,1.0
22.06.2015,122.2105,1.0
19.06.2015,121.2432,1.0
18.06.2015,122.4691,1.0
17.06.2015,121.9136,1.0
16.06.2015,122.2009,1.0
15.06.2015,121.5497,1.0
12.06.2015,121.7891,1.0
11.06.2015,123.149,1.0
10.06.2015,123.4268,1.0
09.06.2015,122.0285,1.0
08.06.2015,122.3925,1.0
05.06.2015,123.2065,1.0
04.06.2015,123.8864,1.0
03.06.2015,124.6143,1.0
02.06.2015,124.4611,1.0
01.06.2015,125.0117,1.0
29.05.2015,124.7675,1.0
